distance-to-solar-noon,humidity,sky-cover,average-wind-speed-(period),wind-direction,average-pressure-(period)
0.156199678,36.5,0,5.0,32,30.18
0.44605475,36.5,0,5.0,32,30.17
0.735909823,45.0,0,5.0,32,30.19
1.025764895,59.0,0,0.0,32,30.21
1.003215434,77.0,0,0.0,7,30.22
0.713826367,80.0,0,5.0,7,30.21
0.424437299,89.0,1,5.0,7,30.22
0.135048232,72.0,1,3.0,7,30.26
0.154340836,69.0,0,6.0,7,30.2
0.443729904,49.0,0,0.0,7,30.15
0.7331189709999999,65.0,0,0.0,7,30.15
1.022508039,77.0,0,0.0,7,30.17
1.0,80.0,0,0.0,32,30.14
0.711538462,86.0,0,0.0,32,30.11
0.423076923,93.0,0,3.0,32,30.1
0.134615385,67.0,0,6.0,32,30.1
0.153846154,72.0,0,5.0,32,30.02
0.442307692,58.0,1,8.0,32,29.97
0.7307692309999999,46.0,1,0.0,32,29.97
1.019230769,62.0,1,7.0,32,29.98
0.996805112,61.0,2,0.0,20,29.99
0.7092651759999999,96.0,2,7.0,20,29.97
0.42172524,89.0,4,5.0,20,29.97
0.134185304,93.0,3,0.0,20,29.99
0.153354633,78.0,4,0.0,20,29.95
0.4408945689999999,65.0,4,0.0,20,29.9
0.728434505,75.0,4,3.0,20,29.89
1.015974441,44.0,4,20.0,20,29.9
0.993630573,72.0,2,8.0,16,29.89
0.707006369,90.0,4,8.0,16,29.91
0.420382166,90.0,4,8.0,16,29.91
0.1337579619999999,83.0,3,11.0,16,29.96
0.1528662419999999,86.0,4,10.0,16,29.92
0.439490446,72.0,3,14.0,16,29.9
0.72611465,80.0,2,14.0,16,29.9
1.012738854,83.0,3,13.0,16,29.89
0.99047619,86.0,3,9.0,13,29.86
0.704761905,86.0,3,8.0,13,29.82
0.419047619,96.0,4,10.0,13,29.79
0.133333333,80.0,3,6.0,13,29.81
0.152380952,83.0,4,6.0,13,29.79
0.438095238,77.0,4,7.0,13,29.79
0.7238095240000001,86.0,4,6.0,13,29.8
1.00952381,86.0,4,15.0,13,29.83
0.987341772,83.0,3,9.0,32,29.85
0.702531646,86.0,3,10.0,32,29.84
0.417721519,86.0,2,7.0,32,29.86
0.132911392,83.0,3,3.0,32,29.89
0.151898734,77.0,3,0.0,32,29.85
0.436708861,69.0,2,11.0,32,29.85
0.7215189870000001,66.0,0,5.0,32,29.84
1.006329114,86.0,1,8.0,32,29.84
0.982677165,89.0,1,3.0,23,29.86
0.699212598,93.0,2,0.0,23,29.86
0.415748031,93.0,3,3.0,23,29.9
0.132283465,86.0,4,6.0,23,29.93
0.1511811019999999,77.0,4,10.0,23,29.91
0.434645669,69.0,3,16.0,23,29.85
0.7181102359999999,86.0,4,11.0,23,29.82
1.001574803,77.0,3,15.0,23,29.83
0.979591837,68.0,3,18.0,29,29.84
0.697017268,74.0,3,10.0,29,29.85
0.4144426999999999,77.0,3,6.0,29,29.89
0.131868132,59.0,3,21.0,29,29.96
0.150706436,47.0,1,28.0,29,29.97
0.433281005,64.0,1,26.0,29,30.0
0.715855573,68.0,1,21.0,29,30.04
0.998430141,71.0,1,10.0,29,30.09
0.976525822,73.0,1,6.0,22,30.12
0.6948356809999999,73.0,1,3.0,22,30.13
0.41314554,70.0,0,5.0,22,30.18
0.131455399,54.0,1,14.0,22,30.22
0.150234742,59.0,3,8.0,22,30.21
0.431924883,61.0,3,11.0,22,30.18
0.713615023,61.0,4,14.0,22,30.14
0.995305164,80.0,3,17.0,22,30.11
0.973478939,89.0,3,15.0,22,30.09
0.692667707,86.0,2,6.0,22,30.12
0.411856474,96.0,3,6.0,22,30.14
0.131045242,83.0,3,8.0,22,30.16
0.149765991,72.0,3,8.0,22,30.12
0.4305772229999999,83.0,4,10.0,22,30.1
0.7113884559999999,77.0,2,9.0,22,30.09
0.992199688,89.0,3,7.0,22,30.1
0.968944099,89.0,3,3.0,22,30.09
0.689440994,86.0,3,6.0,22,30.09
0.409937888,86.0,2,0.0,22,30.14
0.130434783,77.0,2,5.0,22,30.2
0.149068323,66.0,1,5.0,22,30.17
0.428571429,59.0,3,8.0,22,30.15
0.7080745340000001,74.0,4,6.0,22,30.15
0.98757764,71.0,4,13.0,22,30.1
0.965944272,80.0,4,10.0,21,30.02
0.687306502,80.0,4,21.0,21,29.96
0.408668731,89.0,3,0.0,21,29.97
0.13003096,71.0,2,7.0,21,29.98
0.148606811,57.0,2,10.0,21,29.96
0.427244582,83.0,4,11.0,21,29.96
0.705882353,83.0,3,8.0,21,29.94
0.984520124,80.0,3,6.0,21,29.97
0.962962963,86.0,2,6.0,14,29.98
0.685185185,89.0,3,7.0,14,29.98
0.4074074070000001,93.0,3,8.0,14,30.01
0.12962963,80.0,3,11.0,14,30.04
0.148148148,64.0,3,15.0,14,29.99
0.425925926,59.0,3,17.0,14,29.94
0.703703704,69.0,4,11.0,14,29.91
0.981481481,66.0,3,14.0,14,29.86
0.96,66.0,4,23.0,13,29.79
0.683076923,83.0,4,24.0,13,29.74
0.406153846,93.0,4,22.0,13,29.73
0.129230769,89.0,4,20.0,13,29.75
0.147692308,83.0,4,24.0,13,29.7
0.424615385,83.0,4,16.0,13,29.71
0.701538462,93.0,4,14.0,13,29.64
0.978461538,93.0,4,7.0,13,29.62
0.957055215,89.0,4,9.0,15,29.59
0.680981595,80.0,4,13.0,15,29.52
0.404907975,89.0,4,14.0,15,29.48
0.1288343559999999,89.0,4,9.0,15,29.56
0.147239264,74.0,3,11.0,15,29.61
0.423312883,66.0,3,17.0,15,29.64
0.6993865029999999,83.0,4,15.0,15,29.68
0.975460123,83.0,3,14.0,15,29.71
0.95412844,86.0,3,14.0,18,29.74
0.678899083,80.0,4,14.0,18,29.74
0.403669725,80.0,4,11.0,18,29.79
0.128440367,72.0,3,14.0,18,29.87
0.146788991,74.0,4,17.0,18,29.92
0.4220183489999999,80.0,3,6.0,18,29.96
0.697247706,83.0,3,6.0,18,30.02
0.972477064,86.0,3,6.0,18,30.1
0.949771689,93.0,3,5.0,7,30.15
0.675799087,93.0,2,5.0,7,30.18
0.401826484,93.0,1,0.0,7,30.22
0.127853881,83.0,3,8.0,7,30.25
0.146118721,75.0,3,6.0,7,30.21
0.420091324,62.0,4,0.0,7,30.19
0.6940639270000001,67.0,3,0.0,7,30.2
0.96803653,77.0,2,0.0,7,30.2
0.946889226,86.0,0,3.0,16,30.19
0.673748103,93.0,0,0.0,16,30.17
0.40060698,93.0,1,0.0,16,30.2
0.127465857,83.0,1,6.0,16,30.22
0.145675266,72.0,2,3.0,16,30.18
0.418816388,40.0,2,10.0,16,30.13
0.6919575109999999,69.0,1,6.0,16,30.14
0.965098634,69.0,0,0.0,16,30.16
0.942511346,77.0,2,3.0,32,30.17
0.670196672,80.0,3,0.0,32,30.18
0.397881997,86.0,3,3.0,32,30.18
0.1255673219999999,69.0,3,5.0,32,30.19
0.146747352,60.0,3,0.0,32,30.13
0.419062027,58.0,4,0.0,32,30.07
0.691376702,75.0,2,0.0,32,30.05
0.963691377,74.0,1,5.0,32,30.06
0.938253012,83.0,1,3.0,14,30.06
0.667168675,93.0,2,0.0,14,30.06
0.396084337,86.0,3,3.0,14,30.05
0.125,83.0,3,6.0,14,30.05
0.1460843369999999,83.0,4,0.0,14,30.04
0.417168675,62.0,4,6.0,14,30.0
0.688253012,78.0,4,24.0,14,29.93
0.959337349,78.0,4,15.0,14,29.92
0.934032984,78.0,4,20.0,15,29.97
0.664167916,86.0,4,0.0,15,29.97
0.394302849,93.0,4,10.0,15,29.96
0.124437781,93.0,4,7.0,15,29.99
0.145427286,90.0,4,7.0,15,29.99
0.415292354,90.0,4,13.0,15,29.99
0.685157421,83.0,4,7.0,15,29.99
0.955022489,90.0,4,11.0,15,30.02
0.931240658,93.0,4,0.0,17,30.02
0.662182362,90.0,4,6.0,17,30.01
0.393124066,87.0,4,25.0,17,30.0
0.12406577,87.0,4,26.0,17,30.07
0.1449925259999999,84.0,4,18.0,17,30.07
0.414050822,81.0,3,15.0,17,30.07
0.683109118,87.0,4,16.0,17,30.09
0.952167414,90.0,4,14.0,17,30.13
0.928464978,90.0,4,10.0,27,30.15
0.660208644,96.0,4,3.0,27,30.17
0.39195231,100.0,3,3.0,27,30.18
0.123695976,78.0,1,5.0,27,30.19
0.144560358,72.0,2,5.0,27,30.17
0.412816692,60.0,3,13.0,27,30.12
0.681073025,77.0,3,8.0,27,30.08
0.949329359,86.0,3,5.0,27,30.08
0.924332344,83.0,3,6.0,17,30.07
0.65727003,86.0,3,5.0,17,30.08
0.390207715,86.0,3,8.0,17,30.11
0.123145401,77.0,3,6.0,17,30.15
0.143916914,58.0,3,13.0,17,30.15
0.410979228,72.0,4,11.0,17,30.13
0.678041543,80.0,4,10.0,17,30.14
0.945103858,80.0,4,9.0,17,30.15
0.921597633,90.0,3,9.0,27,30.14
0.655325444,96.0,4,11.0,27,30.15
0.3890532539999999,90.0,4,7.0,27,30.16
0.122781065,80.0,3,9.0,27,30.22
0.143491124,75.0,3,14.0,27,30.21
0.409763314,67.0,2,22.0,27,30.18
0.6760355029999999,74.0,2,13.0,27,30.21
0.942307692,77.0,2,8.0,27,30.23
0.91740413,74.0,0,6.0,32,30.23
0.651917404,74.0,1,5.0,32,30.21
0.3864306779999999,74.0,3,5.0,32,30.23
0.120943953,66.0,2,8.0,32,30.21
0.144542773,64.0,3,6.0,32,30.17
0.4100294989999999,62.0,3,0.0,32,30.14
0.6755162240000001,67.0,3,0.0,32,30.1
0.94100295,69.0,2,0.0,32,30.12
0.913362702,77.0,3,6.0,10,30.11
0.649045521,80.0,3,5.0,10,30.06
0.384728341,71.0,3,0.0,10,30.04
0.12041116,69.0,4,3.0,10,30.05
0.143906021,70.0,4,5.0,10,30.01
0.408223201,75.0,4,5.0,10,29.96
0.672540382,75.0,4,3.0,10,29.97
0.936857562,83.0,4,0.0,10,29.97
0.910688141,90.0,4,11.0,14,29.98
0.647144949,80.0,3,6.0,14,29.98
0.383601757,86.0,4,5.0,14,30.04
0.120058565,83.0,4,5.0,14,30.04
0.143484627,87.0,4,16.0,14,29.97
0.407027818,90.0,4,23.0,14,29.87
0.67057101,90.0,4,3.0,14,29.92
0.934114202,78.0,4,25.0,14,29.93
0.906705539,87.0,3,20.0,19,29.94
0.644314869,87.0,3,17.0,19,29.91
0.381924198,93.0,4,17.0,19,29.91
0.119533528,90.0,4,11.0,19,29.91
0.142857143,86.0,4,22.0,19,29.9
0.4052478129999999,67.0,2,30.0,19,29.89
0.667638484,75.0,4,26.0,19,29.89
0.930029155,67.0,3,22.0,19,29.94
0.904069767,75.0,3,20.0,20,29.94
0.64244186,75.0,3,18.0,20,29.91
0.380813953,75.0,3,24.0,20,29.9
0.1191860469999999,90.0,3,11.0,20,29.95
0.14244186,83.0,3,17.0,20,29.91
0.404069767,55.0,3,24.0,20,29.86
0.665697674,64.0,3,20.0,20,29.85
0.927325581,89.0,3,9.0,20,29.88
0.9,74.0,3,8.0,18,29.89
0.639130435,83.0,2,5.0,18,29.91
0.37826087,80.0,3,6.0,18,29.96
0.117391304,77.0,3,5.0,18,30.03
0.143478261,57.0,3,13.0,18,30.03
0.404347826,55.0,3,11.0,18,30.03
0.665217391,71.0,3,9.0,18,30.05
0.926086957,71.0,2,10.0,18,30.07
0.896103896,83.0,4,5.0,27,30.1
0.636363636,96.0,4,10.0,27,30.11
0.376623377,77.0,3,6.0,27,30.14
0.116883117,80.0,3,3.0,27,30.18
0.142857143,69.0,3,5.0,27,30.16
0.4025974029999999,62.0,3,10.0,27,30.13
0.662337662,72.0,3,10.0,27,30.13
0.922077922,77.0,2,7.0,27,30.14
0.89352518,77.0,3,14.0,28,30.14
0.634532374,71.0,2,9.0,28,30.14
0.375539568,80.0,4,3.0,28,30.14
0.116546763,67.0,3,14.0,28,30.15
0.142446043,64.0,3,17.0,28,30.13
0.401438849,64.0,3,18.0,28,30.1
0.660431655,77.0,2,15.0,28,30.11
0.91942446,80.0,1,11.0,28,30.11
0.8896848140000001,86.0,1,6.0,28,30.1
0.6318051579999999,93.0,1,0.0,28,30.08
0.373925501,93.0,1,0.0,28,30.11
0.116045845,80.0,1,6.0,28,30.15
0.141833811,75.0,1,3.0,28,30.12
0.399713467,67.0,2,14.0,28,30.07
0.657593123,77.0,1,13.0,28,30.07
0.915472779,80.0,0,8.0,28,30.07
0.971428571,83.0,3,6.0,26,30.07
0.7142857140000001,83.0,4,3.0,26,30.03
0.457142857,77.0,4,9.0,26,30.03
0.2,72.0,2,5.0,26,30.03
0.057142857,59.0,1,17.0,26,30.01
0.314285714,64.0,1,22.0,26,29.97
0.571428571,71.0,1,10.0,26,29.96
0.828571429,61.0,1,24.0,26,29.98
0.967283073,58.0,1,18.0,29,30.01
0.711237553,65.0,0,10.0,29,30.04
0.4551920339999999,53.0,1,14.0,29,30.07
0.199146515,48.0,1,11.0,29,30.12
0.056899004,45.0,1,15.0,29,30.12
0.312944523,50.0,1,18.0,29,30.11
0.568990043,63.0,0,16.0,29,30.13
0.8250355620000001,68.0,0,8.0,29,30.16
0.964539007,65.0,0,5.0,27,30.17
0.709219858,79.0,0,3.0,27,30.16
0.4539007089999999,77.0,0,6.0,27,30.18
0.19858156,71.0,1,3.0,27,30.2
0.056737589,45.0,1,3.0,27,30.14
0.312056738,53.0,1,17.0,27,30.08
0.5673758870000001,61.0,1,17.0,27,30.07
0.822695035,71.0,3,6.0,27,30.09
0.961810467,73.0,3,0.0,28,30.07
0.707213579,73.0,1,3.0,28,30.04
0.45261669,79.0,1,0.0,28,30.05
0.198019802,74.0,1,5.0,28,30.07
0.056577086,41.0,1,0.0,28,30.03
0.311173975,57.0,2,14.0,28,30.0
0.565770863,69.0,0,16.0,28,30.02
0.8203677509999999,77.0,0,7.0,28,30.06
0.957686883,86.0,1,6.0,28,30.07
0.703808181,86.0,1,0.0,28,30.07
0.449929478,89.0,1,5.0,28,30.1
0.196050776,77.0,1,5.0,28,30.13
0.057827927,62.0,1,14.0,28,30.1
0.311706629,72.0,1,20.0,28,30.1
0.565585331,83.0,1,17.0,28,30.1
0.819464034,86.0,1,13.0,28,30.15
0.953651685,89.0,1,10.0,27,30.15
0.700842697,89.0,4,7.0,27,30.15
0.448033708,83.0,4,0.0,27,30.16
0.195224719,77.0,2,5.0,27,30.18
0.05758427,72.0,1,14.0,27,30.12
0.310393258,72.0,1,24.0,27,30.09
0.563202247,83.0,2,14.0,27,30.07
0.8160112359999999,77.0,4,13.0,27,30.1
0.950980392,77.0,4,15.0,27,30.08
0.6988795520000001,71.0,4,11.0,27,30.06
0.446778711,66.0,4,9.0,27,30.05
0.194677871,66.0,4,17.0,27,30.08
0.057422969,64.0,4,17.0,27,30.05
0.30952381,64.0,4,16.0,27,30.03
0.56162465,74.0,4,13.0,27,30.04
0.81372549,77.0,3,10.0,27,30.05
0.947001395,77.0,4,8.0,18,30.05
0.69595537,93.0,4,5.0,18,30.04
0.444909344,96.0,4,7.0,18,30.08
0.1938633189999999,90.0,4,6.0,18,30.12
0.0571827059999999,78.0,4,10.0,18,30.12
0.308228731,75.0,4,13.0,18,30.11
0.559274756,80.0,3,8.0,18,30.13
0.8103207809999999,83.0,3,7.0,18,30.17
0.942976356,90.0,4,13.0,20,30.17
0.6926286509999999,96.0,4,9.0,20,30.18
0.442280946,96.0,4,7.0,20,30.22
0.191933241,87.0,4,11.0,20,30.26
0.058414465,72.0,3,10.0,20,30.26
0.30876217,70.0,3,16.0,20,30.25
0.559109875,87.0,3,8.0,20,30.26
0.80945758,93.0,4,6.0,20,30.29
0.939058172,93.0,2,6.0,28,30.28
0.6897506929999999,96.0,4,5.0,28,30.28
0.4404432129999999,90.0,4,0.0,28,30.3
0.1911357339999999,75.0,3,6.0,28,30.31
0.058171745,72.0,3,5.0,28,30.28
0.307479224,78.0,2,15.0,28,30.24
0.556786704,86.0,3,22.0,28,30.24
0.806094183,90.0,2,14.0,28,30.24
0.936464088,93.0,2,10.0,29,30.23
0.6878453040000001,93.0,2,6.0,29,30.22
0.439226519,90.0,4,0.0,29,30.22
0.190607735,83.0,3,0.0,29,30.22
0.05801105,75.0,3,5.0,29,30.16
0.306629834,61.0,3,17.0,29,30.1
0.555248619,72.0,3,17.0,29,30.07
0.8038674029999999,77.0,2,8.0,29,30.05
0.931224209,80.0,3,3.0,28,30.04
0.6836313620000001,86.0,3,8.0,28,30.02
0.436038514,86.0,1,13.0,28,30.03
0.1884456669999999,78.0,2,3.0,28,30.03
0.05914718,67.0,2,20.0,28,29.99
0.306740028,70.0,2,24.0,28,29.97
0.554332875,77.0,1,17.0,28,29.95
0.801925722,86.0,2,16.0,28,29.96
0.92866941,90.0,1,14.0,27,29.95
0.68175583,93.0,4,18.0,27,29.95
0.43484225,96.0,4,14.0,27,29.96
0.187928669,83.0,3,10.0,27,29.97
0.0589849109999999,75.0,1,20.0,27,29.94
0.305898491,83.0,3,24.0,27,29.91
0.552812071,83.0,2,14.0,27,29.9
0.799725652,86.0,2,11.0,27,29.91
0.924863388,83.0,4,14.0,22,29.93
0.6789617490000001,86.0,4,16.0,22,29.92
0.4330601089999999,77.0,3,7.0,22,29.95
0.18715847,69.0,3,10.0,22,29.97
0.058743169,77.0,4,13.0,22,29.97
0.3046448089999999,78.0,4,17.0,22,29.95
0.550546448,80.0,4,10.0,22,29.93
0.796448087,74.0,3,0.0,22,29.94
0.920980926,86.0,4,10.0,29,29.95
0.675749319,77.0,4,20.0,29,30.0
0.430517711,66.0,3,26.0,29,30.08
0.1852861039999999,59.0,2,29.0,29,30.18
0.059945504,54.0,2,26.0,29,30.21
0.305177112,55.0,1,26.0,29,30.22
0.550408719,61.0,1,26.0,29,30.26
0.795640327,63.0,1,16.0,29,30.31
0.917232022,65.0,0,5.0,29,30.34
0.672998643,70.0,0,5.0,29,30.33
0.428765265,63.0,1,7.0,29,30.36
0.184531886,43.0,0,18.0,29,30.38
0.059701493,43.0,0,16.0,29,30.35
0.303934871,57.0,1,28.0,29,30.3
0.54816825,64.0,1,16.0,29,30.26
0.792401628,74.0,0,14.0,29,30.28
0.914749662,77.0,1,8.0,27,30.27
0.671177267,83.0,0,0.0,27,30.25
0.427604871,80.0,1,3.0,27,30.27
0.184032476,67.0,0,6.0,27,30.29
0.059539919,60.0,1,17.0,27,30.23
0.303112314,67.0,1,21.0,27,30.19
0.546684709,80.0,2,22.0,27,30.17
0.790257104,86.0,2,11.0,27,30.18
0.911051213,90.0,2,7.0,27,30.17
0.668463612,89.0,1,3.0,27,30.15
0.425876011,86.0,1,5.0,27,30.16
0.18328841,67.0,2,11.0,27,30.17
0.0592991909999999,60.0,2,20.0,27,30.13
0.301886792,62.0,3,24.0,27,30.1
0.544474394,83.0,2,30.0,27,30.07
0.787061995,86.0,2,25.0,27,30.1
0.908479139,90.0,3,17.0,27,30.08
0.666218035,90.0,2,10.0,27,30.05
0.423956931,86.0,1,11.0,27,30.05
0.181695828,72.0,1,7.0,27,30.05
0.0605652759999999,60.0,1,17.0,27,30.02
0.30282638,70.0,2,24.0,27,29.98
0.545087483,77.0,2,22.0,27,29.97
0.787348587,83.0,0,20.0,27,29.99
0.904825737,86.0,0,11.0,28,29.98
0.663538874,83.0,0,13.0,28,29.98
0.422252011,83.0,1,6.0,28,30.01
0.180965147,65.0,1,0.0,28,30.03
0.060321716,41.0,1,14.0,28,30.01
0.301608579,52.0,1,18.0,28,29.98
0.5428954420000001,72.0,1,13.0,28,29.99
0.7841823059999999,80.0,0,9.0,28,30.0
0.902406417,80.0,0,3.0,28,29.99
0.661764706,83.0,0,3.0,28,29.97
0.421122995,83.0,0,5.0,28,30.0
0.180481283,78.0,0,6.0,28,30.0
0.0601604279999999,55.0,1,11.0,28,29.94
0.3008021389999999,67.0,3,20.0,28,29.91
0.54144385,72.0,2,21.0,28,29.89
0.7820855609999999,83.0,2,20.0,28,29.94
0.89747004,86.0,1,21.0,28,29.92
0.657789614,93.0,4,23.0,28,29.9
0.4181091879999999,77.0,1,18.0,28,29.94
0.178428762,53.0,1,9.0,28,29.97
0.061251664,46.0,1,22.0,28,29.97
0.300932091,51.0,0,26.0,28,29.94
0.540612517,69.0,0,23.0,28,29.95
0.780292943,42.0,0,13.0,28,30.01
0.895086321,42.0,0,28.0,32,30.01
0.6560424970000001,42.0,0,24.0,32,30.03
0.416998672,40.0,1,16.0,32,30.08
0.177954847,36.5,1,13.0,32,30.11
0.061088977,36.5,0,3.0,32,30.08
0.300132802,51.0,1,23.0,32,30.05
0.539176627,64.0,1,18.0,32,30.06
0.778220452,71.0,0,9.0,32,30.1
0.8915343920000001,77.0,0,6.0,27,30.11
0.653439153,74.0,0,5.0,27,30.09
0.415343915,86.0,1,3.0,27,30.11
0.177248677,72.0,1,3.0,27,30.12
0.0608465609999999,45.0,3,16.0,27,30.07
0.298941799,52.0,2,25.0,27,30.02
0.537037037,62.0,2,30.0,27,29.97
0.775132275,83.0,2,26.0,27,30.0
0.887862797,77.0,2,26.0,27,29.98
0.6503957779999999,77.0,0,16.0,27,29.99
0.41292876,77.0,2,14.0,27,30.01
0.175461741,54.0,1,10.0,27,30.02
0.062005277,52.0,0,25.0,27,30.0
0.299472296,60.0,0,26.0,27,29.95
0.536939314,80.0,2,25.0,27,29.93
0.774406332,86.0,2,20.0,27,29.97
0.8843626809999999,93.0,4,28.0,27,29.97
0.6478318000000001,86.0,3,8.0,27,29.94
0.41130092,89.0,2,17.0,27,29.96
0.174770039,75.0,1,24.0,27,29.98
0.061760841,75.0,3,30.0,27,29.96
0.298291721,64.0,2,30.0,27,29.89
0.534822602,74.0,2,25.0,27,29.91
0.771353482,80.0,2,28.0,27,29.94
0.882044561,83.0,1,22.0,28,29.94
0.646133683,77.0,2,17.0,28,29.94
0.410222805,71.0,1,13.0,28,30.0
0.174311927,55.0,0,20.0,28,30.0
0.061598952,51.0,0,26.0,28,29.98
0.29750983,51.0,1,28.0,28,29.94
0.533420708,69.0,0,18.0,28,29.95
0.769331586,71.0,0,14.0,28,30.0
0.878590078,80.0,0,6.0,28,30.0
0.6436031329999999,83.0,0,6.0,28,30.02
0.408616188,77.0,0,0.0,28,30.04
0.173629243,37.0,0,3.0,28,30.07
0.061357702,38.0,1,0.0,28,30.06
0.296344648,36.5,2,17.0,28,30.02
0.531331593,50.0,1,16.0,28,30.02
0.7663185379999999,50.0,0,0.0,28,30.05
0.875,46.0,0,0.0,23,30.06
0.640625,61.0,0,0.0,23,30.07
0.40625,71.0,1,0.0,23,30.09
0.171875,58.0,0,5.0,23,30.1
0.0625,37.0,0,5.0,23,30.06
0.296875,36.5,0,9.0,23,30.02
0.53125,36.5,0,6.0,23,30.02
0.765625,39.0,0,0.0,23,30.04
0.871595331,49.0,0,0.0,29,30.04
0.638132296,50.0,0,6.0,29,30.02
0.404669261,59.0,0,3.0,29,30.03
0.171206226,36.5,1,7.0,29,30.01
0.062256809,36.5,3,3.0,29,29.97
0.295719844,36.5,3,13.0,29,29.94
0.5291828789999999,50.0,2,9.0,29,29.92
0.762645914,64.0,1,10.0,29,29.93
0.870466321,77.0,3,3.0,18,29.92
0.637305699,64.0,3,10.0,18,29.88
0.404145078,77.0,3,6.0,18,29.9
0.170984456,86.0,4,10.0,18,29.94
0.062176166,93.0,4,3.0,18,29.92
0.295336788,60.0,3,20.0,18,29.92
0.528497409,93.0,3,13.0,18,29.92
0.761658031,80.0,4,9.0,18,29.95
0.8658064520000001,86.0,4,10.0,21,29.98
0.633548387,86.0,3,10.0,21,29.98
0.4012903229999999,83.0,3,3.0,21,30.02
0.169032258,72.0,3,11.0,21,30.08
0.063225806,67.0,4,15.0,21,30.09
0.295483871,65.0,3,16.0,21,30.06
0.527741935,75.0,2,15.0,21,30.05
0.76,75.0,2,7.0,21,30.07
0.863577864,77.0,4,8.0,20,30.05
0.6319176320000001,77.0,4,5.0,20,30.03
0.4002574,74.0,4,8.0,20,30.02
0.168597169,77.0,4,7.0,20,30.01
0.063063063,64.0,4,17.0,20,29.97
0.294723295,77.0,4,11.0,20,29.92
0.526383526,77.0,4,9.0,20,29.89
0.758043758,80.0,4,8.0,20,29.88
0.86025641,83.0,4,6.0,27,29.86
0.629487179,86.0,4,8.0,27,29.83
0.3987179489999999,83.0,4,13.0,27,29.85
0.167948718,67.0,3,10.0,27,29.89
0.062820513,58.0,1,8.0,27,29.88
0.293589744,64.0,2,29.0,27,29.88
0.524358974,71.0,2,25.0,27,29.89
0.755128205,80.0,2,16.0,27,29.93
0.858056266,83.0,1,16.0,27,29.95
0.627877238,80.0,1,14.0,27,29.97
0.39769821,74.0,2,8.0,27,30.04
0.167519182,64.0,2,18.0,27,30.12
0.062659847,56.0,2,17.0,27,30.14
0.292838875,67.0,3,23.0,27,30.15
0.523017903,83.0,3,16.0,27,30.16
0.753196931,90.0,4,22.0,27,30.21
0.853503185,96.0,4,17.0,27,30.24
0.624203822,90.0,4,20.0,27,30.23
0.394904459,86.0,2,9.0,27,30.26
0.165605096,65.0,1,9.0,27,30.27
0.063694268,65.0,2,18.0,27,30.26
0.292993631,70.0,2,22.0,27,30.22
0.522292994,80.0,2,25.0,27,30.2
0.751592357,83.0,2,17.0,27,30.21
0.85133418,90.0,2,13.0,27,30.17
0.622617535,90.0,3,20.0,27,30.13
0.393900889,93.0,4,15.0,27,30.13
0.165184244,75.0,3,16.0,27,30.11
0.063532402,60.0,3,21.0,27,30.07
0.292249047,53.0,3,30.0,27,30.0
0.520965693,69.0,3,28.0,27,29.96
0.749682338,71.0,2,17.0,27,29.97
0.8491761720000001,71.0,3,21.0,29,29.96
0.62103929,61.0,2,16.0,29,29.96
0.392902408,58.0,1,16.0,29,29.97
0.164765526,47.0,1,28.0,29,29.95
0.0633713559999999,49.0,1,30.0,29,29.94
0.291508238,61.0,2,30.0,29,29.91
0.51964512,68.0,2,30.0,29,29.92
0.747782003,63.0,0,16.0,29,29.97
0.8459595959999999,66.0,1,11.0,28,30.0
0.618686869,68.0,0,5.0,28,30.02
0.391414141,61.0,0,17.0,28,30.07
0.164141414,49.0,1,21.0,28,30.11
0.063131313,51.0,1,25.0,28,30.1
0.29040404,57.0,1,30.0,28,30.11
0.517676768,71.0,1,28.0,28,30.13
0.744949495,80.0,1,17.0,28,30.19
0.84256927,83.0,1,15.0,27,30.22
0.6158690179999999,83.0,2,17.0,27,30.23
0.389168766,80.0,3,15.0,27,30.27
0.162468514,59.0,1,3.0,27,30.28
0.064231738,57.0,1,21.0,27,30.27
0.29093199,62.0,3,24.0,27,30.25
0.517632242,74.0,2,29.0,27,30.22
0.744332494,77.0,1,22.0,27,30.25
0.8393977420000001,80.0,1,11.0,28,30.24
0.613550816,86.0,1,0.0,28,30.23
0.38770389,83.0,1,0.0,28,30.26
0.161856964,67.0,3,6.0,28,30.26
0.063989962,42.0,3,14.0,28,30.21
0.289836888,63.0,2,26.0,28,30.17
0.515683814,83.0,2,13.0,28,30.14
0.74153074,93.0,4,20.0,28,30.16
0.838345865,96.0,2,9.0,30,30.13
0.612781955,93.0,1,3.0,30,30.11
0.387218045,96.0,4,6.0,30,30.15
0.161654135,83.0,1,5.0,30,30.14
0.063909774,49.0,1,14.0,30,30.09
0.289473684,53.0,1,11.0,30,30.06
0.5150375939999999,75.0,1,10.0,30,30.05
0.740601504,80.0,0,7.0,30,30.07
0.83625,75.0,0,0.0,30,30.07
0.61125,74.0,0,0.0,30,30.06
0.38625,78.0,0,0.0,30,30.09
0.16125,75.0,0,3.0,30,30.11
0.06375,48.0,0,0.0,30,30.07
0.28875,43.0,0,5.0,30,30.02
0.51375,40.0,1,15.0,30,30.01
0.73875,51.0,0,5.0,30,30.04
0.833125778,61.0,0,3.0,31,30.04
0.608966376,87.0,0,0.0,31,30.02
0.3848069739999999,78.0,1,3.0,31,30.06
